Age,Gender,MaritalStatus,Attrition,BusinessTravel,Department,JobRole,EducationField,DistanceFromHome,EmployeeNumber,EnvironmentSatisfaction,HourlyRate,DailyRate,MonthlyRate,MonthlyIncome,JobInvolvement,JobLevel,NumCompaniesWorked,PerformanceRating
34,Male,Married,No,Travel_Rarely,Sales,"Sales Executive","Technical Degree",8,1823,2,92,810,22128,6799,4,2,1,4
58,Male,Divorced,No,Non-Travel,Sales,Manager,Medical,2,1824,2,52,350,22577,16291,3,4,4,4
35,Male,Married,No,Travel_Rarely,"Research & Development","Laboratory Technician",Medical,23,1826,2,91,185,9696,2705,1,1,0,3
47,Female,Divorced,No,Travel_Rarely,"Research & Development","Manufacturing Director","Life Sciences",4,1827,3,92,1001,19271,10333,2,3,8,3
40,Female,Divorced,No,Travel_Rarely,"Research & Development","Healthcare Representative","Life Sciences",12,1829,2,47,750,10748,4448,3,2,2,3
54,Female,Married,No,Travel_Rarely,"Research & Development","Research Scientist",Medical,7,1830,4,68,431,15696,6854,3,2,4,3
31,Female,Married,No,Travel_Frequently,Sales,"Sales Executive",Marketing,7,1833,1,68,1125,8277,9637,3,3,2,3
28,Female,Married,No,Travel_Rarely,"Research & Development","Research Scientist",Medical,1,1834,3,67,1217,12719,3591,3,1,1,4
38,Female,Married,No,Travel_Rarely,Sales,"Sales Representative",Marketing,2,1835,2,77,723,4244,5405,1,2,2,4
26,Male,Single,No,Travel_Rarely,Sales,"Sales Executive",Medical,10,1836,3,46,572,9125,4684,3,2,1,3
58,Male,Married,No,Travel_Frequently,"Research & Development","Research Director","Life Sciences",15,1837,1,87,1216,21624,15787,3,4,2,3
18,Female,Single,No,Non-Travel,"Research & Development","Research Scientist",Medical,14,1839,2,33,1431,8018,1514,3,1,1,3
31,Male,Married,Yes,Travel_Rarely,"Human Resources","Human Resources","Human Resources",18,1842,4,89,359,21495,2956,4,1,0,3
29,Male,Divorced,Yes,Travel_Rarely,"Human Resources","Human Resources","Human Resources",13,1844,1,56,350,3157,2335,2,1,4,3
45,Female,Married,No,Non-Travel,Sales,"Sales Executive","Life Sciences",2,1845,3,67,589,19665,5154,3,2,4,4
36,Female,Married,No,Travel_Rarely,"Research & Development","Research Scientist",Other,2,1847,4,73,430,19573,6962,3,2,4,4
43,Male,Married,No,Travel_Frequently,Sales,"Sales Executive","Life Sciences",2,1849,1,92,1422,19246,5675,3,2,1,4
27,Female,Single,No,Travel_Frequently,"Research & Development","Laboratory Technician","Life Sciences",5,1850,4,53,1297,19826,2379,3,1,0,3
29,Male,Married,No,Travel_Frequently,"Research & Development","Laboratory Technician",Medical,20,1852,4,40,574,7003,3812,3,1,1,3
32,Male,Single,No,Travel_Frequently,Sales,"Sales Executive",Marketing,10,1853,4,79,1318,26075,4648,3,2,8,3
42,Male,Married,No,Non-Travel,"Research & Development","Research Scientist","Technical Degree",10,1854,3,38,355,6161,2936,3,1,3,4
47,Female,Single,No,Travel_Rarely,"Research & Development","Laboratory Technician","Life Sciences",9,1856,2,64,207,5411,2105,3,1,4,3
46,Male,Divorced,No,Travel_Rarely,"Research & Development","Manufacturing Director","Life Sciences",2,1857,4,82,706,19989,8578,3,3,3,3
28,Male,Divorced,No,Non-Travel,"Human Resources","Human Resources","Life Sciences",1,1858,3,43,280,10494,2706,3,1,1,3
29,Male,Divorced,No,Travel_Rarely,"Research & Development","Healthcare Representative","Life Sciences",29,1859,4,93,726,21143,6384,1,2,8,3
42,Male,Single,No,Travel_Rarely,"Research & Development","Laboratory Technician","Life Sciences",8,1860,4,81,1142,13624,3968,3,1,4,3
32,Male,Single,Yes,Travel_Rarely,Sales,"Sales Executive",Marketing,2,1862,3,82,414,26186,9907,2,2,7,3
46,Female,Divorced,No,Travel_Rarely,Sales,"Sales Executive","Technical Degree",3,1863,1,45,1319,7739,13225,4,4,2,3
27,Female,Married,No,Travel_Rarely,Sales,"Sales Representative",Medical,23,1864,2,36,728,7018,3540,2,2,1,4
29,Male,Married,No,Travel_Rarely,"Human Resources","Human Resources",Medical,6,1865,4,87,352,15434,2804,2,1,1,3
43,Female,Married,No,Travel_Rarely,"Research & Development",Manager,Medical,6,1866,1,81,823,22539,19392,2,5,7,3
48,Male,Married,No,Travel_Rarely,"Research & Development","Research Director","Life Sciences",10,1867,4,91,1224,13583,19665,2,5,4,3
29,Male,Single,Yes,Travel_Frequently,"Research & Development","Research Scientist","Life Sciences",24,1868,4,73,459,14753,2439,2,1,1,4
46,Female,Married,Yes,Travel_Rarely,Sales,"Sales Executive","Life Sciences",10,1869,3,64,1254,14011,7314,3,3,5,4
27,Female,Married,No,Travel_Frequently,"Research & Development","Research Scientist","Life Sciences",15,1870,4,77,1131,23844,4774,2,1,0,3
39,Male,Divorced,No,Travel_Rarely,"Research & Development","Research Scientist",Other,19,1871,4,41,835,5141,3902,3,2,8,3
55,Male,Married,No,Travel_Rarely,"Research & Development","Research Scientist","Technical Degree",2,1873,2,98,836,7975,2662,2,1,8,4
28,Female,Married,No,Travel_Rarely,Sales,"Sales Representative",Medical,3,1875,2,78,1172,3692,2856,3,1,1,3
30,Male,Single,Yes,Travel_Rarely,Sales,"Sales Representative",Medical,9,1876,2,89,945,16019,1081,3,1,1,3
22,Male,Single,Yes,Travel_Rarely,"Research & Development","Research Scientist","Life Sciences",7,1878,4,75,391,26092,2472,3,1,1,4
36,Female,Married,No,Travel_Rarely,Sales,"Sales Executive","Technical Degree",10,1880,2,63,1266,6060,5673,2,2,1,3
31,Male,Divorced,No,Travel_Rarely,"Research & Development","Laboratory Technician","Life Sciences",20,1881,2,89,311,18624,4197,3,2,1,3
34,Male,Married,No,Travel_Rarely,Sales,"Sales Executive","Life Sciences",4,1882,3,64,1480,24444,9713,3,3,2,3
29,Male,Single,No,Travel_Rarely,"Research & Development","Laboratory Technician","Life Sciences",7,1883,4,59,592,19384,2062,3,1,3,3
37,Male,Married,No,Travel_Rarely,"Research & Development","Research Scientist",Medical,7,1885,4,78,783,13588,4284,3,2,5,4
35,Female,Married,No,Travel_Rarely,"Research & Development","Manufacturing Director",Other,16,1886,4,44,219,25388,4788,2,2,0,3
45,Female,Married,No,Travel_Rarely,"Research & Development","Manufacturing Director","Life Sciences",25,1888,2,93,556,23888,5906,2,2,0,3
36,Male,Single,No,Travel_Frequently,"Human Resources","Human Resources","Human Resources",2,1890,2,94,1213,4223,3886,2,2,1,4
40,Male,Divorced,No,Travel_Rarely,"Research & Development",Manager,"Life Sciences",1,1892,1,98,1137,18991,16823,3,4,2,3
26,Female,Married,No,Travel_Rarely,"Research & Development","Research Scientist","Life Sciences",1,1893,2,90,482,14908,2933,2,1,1,3
27,Female,Single,No,Travel_Rarely,Sales,"Sales Executive",Medical,2,1898,1,89,511,26997,6500,4,2,0,3
48,Female,Divorced,No,Travel_Frequently,"Research & Development",Manager,Medical,22,1900,4,58,117,2437,17174,3,4,3,3
44,Male,Married,No,Travel_Rarely,"Research & Development","Healthcare Representative","Life Sciences",1,1903,2,78,170,9364,5033,4,2,2,3
34,Male,Married,Yes,Non-Travel,"Research & Development","Research Scientist","Technical Degree",16,1905,4,85,967,14460,2307,1,1,1,4
56,Male,Single,Yes,Travel_Rarely,"Research & Development","Laboratory Technician","Life Sciences",24,1907,1,97,1162,10261,2587,3,1,1,3
36,Male,Married,No,Travel_Rarely,Sales,"Sales Executive",Marketing,17,1908,3,33,335,16822,5507,2,2,2,3
41,Female,Married,No,Travel_Rarely,Sales,"Sales Executive",Marketing,8,1909,3,54,337,26841,4393,3,2,5,4
42,Male,Married,No,Travel_Rarely,"Research & Development","Research Director",Medical,6,1911,3,83,1396,14842,13348,3,3,9,3
31,Female,Divorced,No,Travel_Rarely,Sales,"Sales Executive",Medical,10,1912,3,86,1079,20115,6583,3,2,2,3
34,Female,Married,No,Travel_Rarely,Sales,"Sales Executive",Medical,3,1915,4,75,735,16495,8103,2,2,3,3
31,Female,Divorced,No,Travel_Rarely,"Research & Development","Laboratory Technician",Medical,4,1916,1,62,471,16031,3978,4,1,8,3
26,Male,Married,No,Travel_Frequently,"Research & Development","Laboratory Technician",Other,6,1918,3,61,1096,7102,2544,4,1,0,3
45,Male,Single,No,Travel_Frequently,"Research & Development","Healthcare Representative",Medical,1,1922,2,44,1297,14511,5399,3,2,4,3
33,Male,Single,No,Travel_Rarely,Sales,"Sales Executive",Marketing,10,1924,2,43,217,10410,5487,3,2,1,3
28,Male,Married,No,Travel_Frequently,Sales,"Sales Executive","Life Sciences",1,1927,3,42,783,19255,6834,2,2,1,3
29,Male,Single,Yes,Travel_Frequently,Sales,"Sales Representative","Technical Degree",24,1928,3,45,746,10642,1091,4,1,1,3
39,Female,Married,No,Non-Travel,Sales,"Sales Executive","Life Sciences",21,1929,1,32,1251,3987,5736,1,2,6,3
27,Male,Married,No,Travel_Rarely,"Research & Development","Research Scientist","Technical Degree",2,1931,2,41,1354,6073,2226,3,1,1,3
34,Male,Married,No,Travel_Frequently,"Research & Development","Research Scientist",Other,22,1932,3,86,735,26496,5747,2,2,1,3
28,Female,Single,Yes,Travel_Rarely,Sales,"Sales Executive",Marketing,13,1933,4,84,1475,23352,9854,3,2,3,3
47,Male,Married,No,Non-Travel,"Research & Development","Research Scientist","Technical Degree",14,1934,3,64,1169,2125,5467,3,2,8,3
56,Female,Married,No,Travel_Rarely,Sales,"Sales Executive",Marketing,11,1935,4,89,1443,20328,5380,2,2,4,3
39,Male,Married,No,Travel_Rarely,"Research & Development","Manufacturing Director",Medical,9,1936,1,87,867,12315,5151,3,2,1,4
38,Female,Divorced,No,Travel_Frequently,"Research & Development","Research Scientist",Medical,8,1937,4,58,1394,18115,2133,2,2,1,3
58,Female,Married,No,Travel_Rarely,Sales,Manager,"Life Sciences",21,1938,4,72,605,11761,17875,3,4,4,3
32,Female,Single,Yes,Travel_Frequently,"Research & Development","Research Scientist","Life Sciences",5,1939,1,47,238,15318,2432,4,1,3,3
38,Male,Divorced,No,Travel_Rarely,"Research & Development","Research Scientist","Life Sciences",9,1940,2,71,1206,14293,4771,3,1,2,3
49,Male,Married,No,Travel_Frequently,"Research & Development","Research Director","Life Sciences",2,1941,2,42,1064,13738,19161,3,5,3,3
42,Male,Divorced,No,Travel_Rarely,Sales,"Sales Executive",Marketing,12,1943,2,77,419,2900,5087,3,2,3,3
27,Female,Married,Yes,Travel_Frequently,"Human Resources","Human Resources","Human Resources",22,1944,1,58,1337,19555,2863,2,1,1,3
35,Male,Married,No,Travel_Rarely,Sales,"Sales Executive",Medical,18,1945,2,71,682,15975,5561,3,2,0,3
28,Male,Single,No,Non-Travel,"Research & Development","Research Scientist",Medical,16,1947,3,49,1103,2122,2144,3,1,1,3
31,Male,Divorced,No,Non-Travel,"Research & Development","Research Scientist",Medical,3,1948,3,48,976,3995,3065,3,1,1,3
36,Male,Married,No,Non-Travel,"Research & Development","Laboratory Technician","Life Sciences",9,1949,1,66,1351,9238,2810,4,1,1,4
34,Male,Single,No,Travel_Rarely,Sales,"Sales Executive",Marketing,1,1950,1,32,937,6770,9888,3,3,1,4
34,Male,Divorced,No,Travel_Rarely,Sales,"Sales Executive",Medical,13,1951,4,39,1239,22914,8628,3,3,1,3
26,Male,Single,No,Travel_Rarely,"Research & Development","Laboratory Technician",Medical,1,1952,3,95,157,20006,2867,3,1,0,3
29,Male,Married,No,Travel_Rarely,"Research & Development","Healthcare Representative","Life Sciences",1,1954,1,89,136,6225,5373,3,2,0,3
32,Female,Divorced,No,Non-Travel,"Research & Development","Healthcare Representative",Medical,15,1955,3,34,1146,16542,6667,3,2,5,3
31,Male,Married,No,Travel_Frequently,"Research & Development","Research Scientist","Life Sciences",1,1956,4,48,1125,5771,5003,1,2,1,4
28,Male,Divorced,Yes,Travel_Rarely,"Research & Development","Laboratory Technician","Technical Degree",17,1960,3,32,1404,18779,2367,2,1,5,3
38,Male,Single,No,Travel_Rarely,Sales,"Sales Representative","Life Sciences",1,1961,1,59,1404,11473,2858,2,1,4,3
35,Female,Married,No,Travel_Rarely,Sales,"Sales Executive","Life Sciences",7,1962,3,55,1224,13586,5204,3,2,1,3
27,Male,Single,No,Travel_Rarely,Sales,"Sales Executive",Marketing,9,1965,4,44,954,5099,4105,3,2,1,3
32,Male,Single,No,Travel_Rarely,"Research & Development","Manufacturing Director","Life Sciences",5,1966,4,56,1373,10138,9679,2,2,8,4
31,Male,Married,Yes,Travel_Frequently,Sales,"Sales Executive",Marketing,26,1967,1,63,754,21075,5617,3,2,1,3
53,Male,Single,Yes,Travel_Rarely,Sales,"Sales Executive","Life Sciences",24,1968,1,66,1168,5843,10448,3,3,6,3
54,Female,Married,No,Travel_Rarely,"Research & Development","Research Scientist","Life Sciences",9,1969,1,67,155,22474,2897,3,2,3,3
33,Male,Divorced,No,Travel_Frequently,"Research & Development","Healthcare Representative","Life Sciences",7,1970,4,36,1303,18079,5968,3,2,1,4
43,Male,Married,No,Travel_Rarely,"Research & Development","Healthcare Representative","Life Sciences",11,1971,1,30,574,16873,7510,3,3,1,3
38,Male,Married,No,Travel_Frequently,"Human Resources","Human Resources",Other,1,1972,4,88,1444,5224,2991,3,1,0,3
55,Male,Married,No,Travel_Rarely,"Human Resources",Manager,"Human Resources",26,1973,3,71,189,25811,19636,4,5,4,3
31,Female,Divorced,No,Travel_Rarely,"Research & Development","Laboratory Technician",Medical,2,1974,4,59,1276,17536,1129,1,1,1,3
39,Male,Single,No,Travel_Rarely,Sales,"Sales Executive",Marketing,15,1975,2,77,119,25098,13341,3,4,0,3
42,Male,Single,No,Non-Travel,"Research & Development","Research Scientist","Life Sciences",23,1976,4,37,335,14811,4332,2,2,1,3
31,Female,Married,No,Non-Travel,"Research & Development","Research Director",Medical,10,1979,3,40,697,26862,11031,3,3,4,4
54,Female,Single,No,Travel_Rarely,"Research & Development","Manufacturing Director",Medical,10,1980,3,77,157,25198,4440,3,2,6,3
24,Male,Single,No,Travel_Rarely,"Research & Development","Healthcare Representative","Life Sciences",1,1981,2,45,771,14120,4617,2,2,1,3
23,Male,Single,No,Travel_Rarely,"Research & Development","Laboratory Technician",Other,12,1982,4,78,571,13672,2647,3,1,1,3
40,Female,Married,No,Travel_Frequently,"Research & Development","Laboratory Technician","Technical Degree",11,1985,4,73,692,26849,6323,3,2,1,3
40,Female,Married,No,Travel_Rarely,Sales,"Sales Executive",Marketing,2,1986,2,92,444,4258,5677,3,2,3,3
25,Female,Married,No,Travel_Rarely,"Human Resources","Human Resources","Human Resources",2,1987,3,82,309,19655,2187,3,1,4,3
30,Male,Married,No,Travel_Rarely,"Research & Development","Laboratory Technician",Medical,1,1989,4,76,911,4077,3748,3,1,1,3
25,Male,Divorced,No,Travel_Rarely,"Research & Development","Laboratory Technician",Other,2,1992,4,57,977,7298,3977,3,1,6,3
47,Male,Single,No,Travel_Rarely,"Research & Development","Healthcare Representative",Medical,25,1993,1,84,1180,13084,8633,3,3,2,4
33,Male,Divorced,No,Non-Travel,"Research & Development","Laboratory Technician",Medical,1,1994,2,59,1313,20439,2008,2,1,1,3
38,Male,Married,No,Travel_Rarely,Sales,"Sales Executive","Life Sciences",1,1995,4,86,1321,7636,4440,3,2,0,3
31,Male,Married,No,Travel_Rarely,Sales,"Sales Representative","Life Sciences",2,1996,1,54,1154,6393,3067,3,1,0,3
38,Male,Married,No,Travel_Frequently,"Research & Development","Manufacturing Director","Life Sciences",6,1997,1,72,508,14284,5321,2,2,2,3
42,Male,Divorced,No,Travel_Rarely,"Research & Development","Research Scientist","Life Sciences",18,1998,4,35,557,11189,5410,3,2,6,3
41,Male,Married,No,Travel_Rarely,"Research & Development","Research Scientist","Life Sciences",1,1999,4,76,642,21412,2782,3,1,3,4
47,Female,Married,No,Non-Travel,"Research & Development","Research Director",Medical,1,2000,3,98,1162,17231,11957,3,3,0,3
35,Male,Married,No,Travel_Rarely,"Research & Development","Laboratory Technician",Medical,11,2003,4,43,1490,20232,2660,3,1,7,3
22,Male,Single,No,Travel_Rarely,"Research & Development","Research Scientist","Life Sciences",1,2007,4,63,581,17624,3375,3,1,0,3
35,Male,Single,No,Travel_Rarely,"Research & Development","Research Scientist",Medical,9,2008,2,48,1395,18698,5098,3,2,1,3
33,Female,Married,No,Travel_Rarely,"Research & Development","Healthcare Representative",Medical,15,2009,2,95,501,21653,4878,3,2,0,3
32,Female,Single,No,Travel_Rarely,"Research & Development","Laboratory Technician","Life Sciences",29,2010,3,49,267,15919,2837,2,1,1,3
40,Male,Married,No,Travel_Rarely,"Research & Development","Laboratory Technician","Life Sciences",1,2012,1,83,543,4060,2406,3,1,8,3
32,Male,Married,No,Travel_Rarely,Sales,"Sales Representative",Medical,1,2013,2,68,234,18024,2269,2,1,0,3
39,Male,Single,No,Travel_Rarely,"Research & Development","Research Scientist","Life Sciences",24,2014,1,52,116,5340,4108,3,2,7,3
38,Female,Married,No,Travel_Rarely,"Research & Development","Research Director",Medical,10,2015,2,99,201,3376,13206,1,3,3,3
32,Female,Married,No,Travel_Rarely,Sales,"Sales Executive",Marketing,1,2016,3,48,801,24032,10422,3,3,1,3
37,Female,Married,No,Travel_Rarely,"Research & Development","Research Director","Life Sciences",10,2017,3,42,161,15471,13744,4,3,1,4
25,Female,Divorced,No,Travel_Rarely,Sales,"Sales Executive",Other,8,2018,1,85,1382,13684,4907,3,2,0,4
52,Male,Divorced,No,Non-Travel,Sales,"Sales Representative","Life Sciences",29,2019,1,40,585,19788,3482,3,1,2,3
44,Male,Single,No,Travel_Rarely,"Research & Development","Research Scientist",Medical,1,2020,2,42,1037,13422,2436,3,1,6,3
21,Male,Single,No,Travel_Rarely,Sales,"Sales Representative",Medical,5,2021,3,58,501,25479,2380,3,1,1,3
39,Male,Single,No,Non-Travel,"Research & Development",Manager,"Life Sciences",9,2022,4,87,105,15302,19431,3,5,2,3
23,Male,Married,Yes,Travel_Frequently,Sales,"Sales Representative",Marketing,9,2023,4,33,638,26956,1790,3,1,1,3
36,Female,Married,No,Travel_Rarely,Sales,"Sales Executive",Medical,3,2024,1,94,557,12695,7644,2,3,0,3
36,Female,Divorced,No,Travel_Frequently,"Research & Development","Manufacturing Director","Life Sciences",4,2025,4,97,688,9192,5131,3,2,7,3
56,Male,Divorced,No,Non-Travel,"Research & Development","Healthcare Representative","Life Sciences",1,2026,3,57,667,26236,6306,3,2,1,4
29,Male,Married,Yes,Travel_Rarely,"Research & Development","Research Scientist",Medical,1,2027,1,36,1092,26124,4787,3,1,9,3
42,Male,Married,No,Travel_Rarely,"Research & Development",Manager,"Life Sciences",2,2031,1,56,300,17312,18880,3,5,5,3
56,Male,Married,Yes,Travel_Rarely,"Research & Development","Laboratory Technician","Technical Degree",7,2032,4,72,310,3666,2339,3,1,8,3
41,Female,Married,No,Travel_Rarely,"Research & Development","Manufacturing Director","Life Sciences",28,2034,1,60,582,5640,13570,2,4,0,4
34,Female,Married,No,Travel_Rarely,Sales,"Sales Executive",Marketing,28,2035,4,95,704,8978,6712,2,2,1,4
36,Male,Divorced,No,Non-Travel,Sales,"Sales Executive",Marketing,15,2036,4,88,301,10436,5406,1,2,1,4
41,Male,Divorced,No,Travel_Rarely,Sales,"Sales Executive","Life Sciences",3,2037,3,57,930,12227,8938,2,2,2,3
32,Male,Single,No,Travel_Rarely,"Research & Development","Research Scientist","Technical Degree",2,2038,4,78,529,11288,2439,3,1,1,3
35,Female,Single,No,Travel_Rarely,"Human Resources","Human Resources","Life Sciences",26,2040,3,31,1146,16642,8837,3,3,1,3
38,Female,Married,No,Travel_Rarely,Sales,"Sales Executive","Life Sciences",10,2041,1,100,345,5982,5343,3,2,1,3
50,Male,Divorced,Yes,Travel_Frequently,Sales,"Sales Executive","Life Sciences",1,2044,2,94,878,14255,6728,3,2,7,3
36,Female,Married,No,Travel_Rarely,Sales,"Sales Executive",Marketing,11,2045,2,100,1120,14369,6652,2,2,4,3
45,Female,Single,No,Travel_Rarely,Sales,"Sales Executive","Life Sciences",20,2046,4,50,374,23333,4850,3,2,8,3
40,Male,Single,No,Travel_Rarely,"Research & Development","Research Scientist","Life Sciences",2,2048,3,52,1322,2725,2809,2,1,2,3
35,Male,Married,No,Travel_Frequently,"Research & Development","Healthcare Representative","Life Sciences",18,2049,3,80,1199,24594,5689,3,2,1,3
40,Female,Married,No,Travel_Rarely,"Research & Development","Research Scientist",Medical,2,2051,3,98,1194,12549,2001,3,1,2,3
35,Female,Married,No,Travel_Rarely,"Research & Development","Research Scientist","Life Sciences",1,2052,3,62,287,8952,2977,1,1,1,3
29,Male,Married,No,Travel_Rarely,"Research & Development","Laboratory Technician",Other,13,2053,4,46,1378,23679,4025,2,2,4,3
29,Female,Single,No,Travel_Rarely,"Research & Development","Research Scientist",Medical,28,2054,4,73,468,8489,3785,2,1,1,3
50,Male,Divorced,Yes,Travel_Rarely,Sales,"Sales Executive",Marketing,28,2055,4,39,410,16586,10854,2,3,4,3
39,Female,Married,No,Travel_Rarely,Sales,"Sales Executive",Marketing,24,2056,2,60,722,8828,12031,2,4,0,3
31,Male,Single,No,Non-Travel,"Research & Development","Manufacturing Director",Medical,5,2057,2,74,325,3787,9936,3,2,0,3
26,Female,Single,No,Travel_Rarely,Sales,"Sales Representative",Other,5,2060,4,30,1167,21378,2966,2,1,0,3
36,Male,Married,No,Travel_Frequently,"Research & Development","Laboratory Technician",Medical,23,2061,3,41,884,12290,2571,4,2,4,3
39,Male,Married,No,Travel_Rarely,"Research & Development","Healthcare Representative",Medical,6,2062,4,42,613,21457,9991,2,3,4,3
27,Male,Married,No,Travel_Rarely,"Research & Development","Manufacturing Director","Life Sciences",4,2064,2,87,155,5174,6142,4,2,1,4
49,Male,Married,No,Travel_Frequently,Sales,"Sales Executive",Medical,2,2065,4,63,1023,13243,5390,2,2,2,3
34,Male,Married,No,Travel_Rarely,"Research & Development","Laboratory Technician",Medical,8,2068,2,82,628,10228,4404,4,2,2,3
